
> 0mod-core@1.0.0 dev
> serve . -p 3000

 INFO  Accepting connections at http://localhost:3000
 HTTP  1/7/2026 7:01:06 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:01:06 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:01:06 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 GET /
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:01:53 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:01:54 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:01:54 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:01:54 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:01:54 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:01:54 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:01:54 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:01:54 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  1/7/2026 7:01:54 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:24 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:02:24 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:02:24 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:02:24 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:24 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:02:24 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:02:24 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:24 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:29 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:02:29 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:02:29 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:02:29 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:02:29 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:02:29 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:29 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:29 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 200 in 0 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:36 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 GET /pdf-merge/
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 GET /pdf-merge/
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:02:37 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:20 AM 127.0.0.1 GET /
 HTTP  1/7/2026 7:03:20 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:21 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:51 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:03:51 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:51 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:03:51 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:03:51 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:51 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:03:51 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:03:51 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:57 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:03:57 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:03:57 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:03:57 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:03:57 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:03:57 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:03:57 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:03:57 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:03 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:04:03 AM 127.0.0.1 Returned 200 in 0 ms
 HTTP  1/7/2026 7:04:03 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:03 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:03 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:03 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:03 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:03 AM 127.0.0.1 Returned 200 in 0 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /pdf-merge/
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 200 in 0 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:04 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:05 AM 127.0.0.1 GET /pdf-merge/
 HTTP  1/7/2026 7:04:05 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:04:05 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:05 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:05 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:05 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:05 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:05 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:16 AM 127.0.0.1 GET /
 HTTP  1/7/2026 7:04:16 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 Returned 200 in 0 ms
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:17 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:04:18 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:04:18 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:04:18 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:18 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:04:18 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:18 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:18 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  1/7/2026 7:04:18 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:23 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:04:23 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:23 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:23 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:23 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:23 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:23 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:23 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:29 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:04:29 AM 127.0.0.1 Returned 200 in 0 ms
 HTTP  1/7/2026 7:04:29 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:29 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:29 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:29 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:29 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:29 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /json-to-csv/
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /pdf-merge/
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:30 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:04:31 AM 127.0.0.1 GET /pdf-merge/
 HTTP  1/7/2026 7:04:31 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:04:31 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:04:31 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:04:31 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:04:31 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  1/7/2026 7:04:31 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  1/7/2026 7:04:31 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  1/7/2026 7:05:09 AM 127.0.0.1 GET /
 HTTP  1/7/2026 7:05:09 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 200 in 0 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 GET /shared/icons.js
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 304 in 0 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:05:10 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:05:16 AM 127.0.0.1 GET /image-converter/
 HTTP  1/7/2026 7:05:16 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  1/7/2026 7:05:16 AM 127.0.0.1 GET /shared/base.css
 HTTP  1/7/2026 7:05:16 AM 127.0.0.1 GET /shared/ui-kit.js
 HTTP  1/7/2026 7:05:16 AM 127.0.0.1 GET /shared/icons.js
